,ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
5249,2025,senior,integral,AI Engineer,198600,USD,198600,US,presencial,US,media,USA
5250,2025,senior,integral,AI Engineer,105800,USD,105800,US,presencial,US,media,USA
5251,2025,pleno,integral,Manager,197200,USD,197200,US,presencial,US,media,USA
5252,2025,pleno,integral,Manager,144000,USD,144000,US,presencial,US,media,USA
5253,2025,junior,integral,Data Management,84300,USD,84300,AU,presencial,AU,media,AUS
5254,2025,junior,integral,Data Management,76800,USD,76800,AU,presencial,AU,media,AUS
5255,2025,pleno,integral,Manager,197200,USD,197200,US,presencial,US,media,USA
5256,2025,pleno,integral,Manager,158400,USD,158400,US,presencial,US,media,USA
5257,2025,senior,integral,Associate,158700,USD,158700,US,presencial,US,media,USA
5258,2025,senior,integral,Associate,115900,USD,115900,US,presencial,US,media,USA
5259,2025,pleno,integral,Insight Analyst,106880,USD,106880,US,remoto,US,media,USA
5260,2025,pleno,integral,Insight Analyst,71260,USD,71260,US,remoto,US,media,USA
5261,2025,senior,integral,Software Engineer,200200,USD,200200,US,remoto,US,media,USA
5262,2025,senior,integral,Software Engineer,178360,USD,178360,US,remoto,US,media,USA
5263,2025,pleno,integral,Software Engineer,215400,USD,215400,US,presencial,US,media,USA
5264,2025,pleno,integral,Software Engineer,100600,USD,100600,US,presencial,US,media,USA
5265,2025,senior,integral,Software Engineer,130000,USD,130000,US,presencial,US,media,USA
5266,2025,senior,integral,Software Engineer,90000,USD,90000,US,presencial,US,media,USA
5267,2025,pleno,integral,Researcher,84550,USD,84550,US,presencial,US,media,USA
5268,2025,pleno,integral,Researcher,64300,USD,64300,US,presencial,US,media,USA
5269,2025,pleno,integral,Software Development Engineer,163280,USD,163280,US,presencial,US,media,USA
5270,2025,pleno,integral,Software Development Engineer,97760,USD,97760,US,presencial,US,media,USA
5271,2025,senior,integral,Engineer,164000,USD,164000,US,presencial,US,media,USA
5272,2025,senior,integral,Engineer,111000,USD,111000,US,presencial,US,media,USA
5273,2025,pleno,integral,Product Manager,197200,USD,197200,US,remoto,US,media,USA
5274,2025,pleno,integral,Product Manager,144000,USD,144000,US,remoto,US,media,USA
5275,2025,senior,integral,Manager,160000,USD,160000,US,presencial,US,media,USA
5276,2025,senior,integral,Manager,130000,USD,130000,US,presencial,US,media,USA
5277,2025,pleno,integral,Research Scientist,220400,USD,220400,US,presencial,US,media,USA
5278,2025,pleno,integral,Research Scientist,68300,USD,68300,US,presencial,US,media,USA
5279,2025,pleno,integral,Analytics Engineer,158800,USD,158800,US,remoto,US,media,USA
5280,2025,pleno,integral,Analytics Engineer,95200,USD,95200,US,remoto,US,media,USA
5281,2025,pleno,integral,Associate,271400,USD,271400,US,presencial,US,media,USA
5282,2025,pleno,integral,Associate,168000,USD,168000,US,presencial,US,media,USA
5283,2025,junior,integral,Data Analyst,66996,USD,66996,US,presencial,US,media,USA
5284,2025,junior,integral,Data Analyst,63000,USD,63000,US,presencial,US,media,USA
5285,2025,senior,integral,Data Analyst,122000,USD,122000,US,presencial,US,media,USA
5286,2025,senior,integral,Data Analyst,78000,USD,78000,US,presencial,US,media,USA
5287,2025,pleno,integral,Associate,120000,USD,120000,US,presencial,US,media,USA
5288,2025,pleno,integral,Associate,100000,USD,100000,US,presencial,US,media,USA
5289,2025,senior,integral,Data Engineer,138200,USD,138200,US,remoto,US,media,USA
5290,2025,senior,integral,Data Engineer,83000,USD,83000,US,remoto,US,media,USA
5291,2025,senior,integral,Data Engineer,158800,USD,158800,US,remoto,US,media,USA
5292,2025,senior,integral,Data Engineer,95200,USD,95200,US,remoto,US,media,USA
5293,2025,senior,integral,Data Engineer,196700,USD,196700,US,presencial,US,media,USA
5294,2025,senior,integral,Data Engineer,100300,USD,100300,US,presencial,US,media,USA
5295,2025,pleno,integral,Data Scientist,113000,USD,113000,US,presencial,US,media,USA
5296,2025,pleno,integral,Data Scientist,90000,USD,90000,US,presencial,US,media,USA
5297,2025,pleno,integral,Data Scientist,170000,USD,170000,US,remoto,US,media,USA
5298,2025,pleno,integral,Data Scientist,120000,USD,120000,US,remoto,US,media,USA
5299,2025,senior,integral,Manager,280600,USD,280600,US,presencial,US,media,USA
5300,2025,senior,integral,Manager,178500,USD,178500,US,presencial,US,media,USA
5301,2025,junior,integral,Data Management Specialist,85400,USD,85400,US,presencial,US,media,USA
5302,2025,junior,integral,Data Management Specialist,43100,USD,43100,US,presencial,US,media,USA
5303,2025,pleno,integral,Software Developer,120000,USD,120000,US,presencial,US,media,USA
5304,2025,pleno,integral,Software Developer,90000,USD,90000,US,presencial,US,media,USA
5305,2025,senior,integral,Analyst,176600,USD,176600,US,remoto,US,media,USA
5306,2025,senior,integral,Analyst,98100,USD,98100,US,remoto,US,media,USA
5307,2025,pleno,integral,Full Stack Engineer,195000,USD,195000,US,presencial,US,media,USA
5308,2025,pleno,integral,Full Stack Engineer,165000,USD,165000,US,presencial,US,media,USA
5309,2025,executivo,integral,Software Engineer,220000,USD,220000,US,presencial,US,media,USA
5310,2025,executivo,integral,Software Engineer,190000,USD,190000,US,presencial,US,media,USA
5311,2025,senior,integral,Data Analyst,290000,USD,290000,US,presencial,US,media,USA
5312,2025,senior,integral,Data Analyst,60000,USD,60000,US,presencial,US,media,USA
5313,2025,senior,integral,Software Engineer,325000,USD,325000,US,presencial,US,media,USA
5314,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
5315,2025,senior,integral,Software Engineer,325000,USD,325000,US,presencial,US,media,USA
5316,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
5317,2025,senior,integral,Software Engineer,325000,USD,325000,US,presencial,US,media,USA
5318,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
5319,2025,senior,integral,Software Engineer,325000,USD,325000,US,presencial,US,media,USA
5320,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
5321,2025,senior,integral,Consultant,147800,USD,147800,US,presencial,US,media,USA
5322,2025,senior,integral,Consultant,74100,USD,74100,US,presencial,US,media,USA
5323,2025,senior,integral,Manager,306100,USD,306100,US,presencial,US,media,USA
5324,2025,senior,integral,Manager,140000,USD,140000,US,presencial,US,media,USA
5325,2025,pleno,integral,Manager,204100,USD,204100,US,presencial,US,media,USA
5326,2025,pleno,integral,Manager,102400,USD,102400,US,presencial,US,media,USA
5327,2025,junior,integral,Analytics Engineer,100000,USD,100000,US,presencial,US,media,USA
5328,2025,junior,integral,Analytics Engineer,80000,USD,80000,US,presencial,US,media,USA
5329,2025,pleno,integral,Data Engineer,218010,USD,218010,US,remoto,US,media,USA
5330,2025,pleno,integral,Data Engineer,102060,USD,102060,US,remoto,US,media,USA
5331,2025,pleno,integral,Data Engineer,157329,USD,157329,US,presencial,US,media,USA
5332,2025,pleno,integral,Data Engineer,104886,USD,104886,US,presencial,US,media,USA
5333,2025,senior,integral,Software Engineer,217200,USD,217200,US,presencial,US,media,USA
5334,2025,senior,integral,Software Engineer,111100,USD,111100,US,presencial,US,media,USA
5335,2025,senior,integral,Engineer,183500,USD,183500,US,presencial,US,media,USA
5336,2025,senior,integral,Engineer,138000,USD,138000,US,presencial,US,media,USA
5337,2025,executivo,integral,Director,260000,USD,260000,US,presencial,US,media,USA
5338,2025,executivo,integral,Director,130000,USD,130000,US,presencial,US,media,USA
5339,2025,senior,integral,Software Engineer,234000,USD,234000,US,presencial,US,media,USA
5340,2025,senior,integral,Software Engineer,90000,USD,90000,US,presencial,US,media,USA
5341,2025,senior,integral,Software Engineer,234000,USD,234000,US,presencial,US,media,USA
5342,2025,senior,integral,Software Engineer,117000,USD,117000,US,presencial,US,media,USA
5343,2025,senior,integral,Software Engineer,163977,USD,163977,US,presencial,US,media,USA
5344,2025,senior,integral,Software Engineer,130023,USD,130023,US,presencial,US,media,USA
5345,2025,senior,integral,Software Engineer,253000,USD,253000,US,presencial,US,media,USA
5346,2025,senior,integral,Software Engineer,190486,USD,190486,US,presencial,US,media,USA
5347,2025,junior,integral,Quantitative Developer,115000,SGD,85820,SG,hibrido,SG,grande,SGP
5348,2025,senior,integral,AI Engineer,220000,USD,220000,US,presencial,US,media,USA
5349,2025,senior,integral,AI Engineer,180000,USD,180000,US,presencial,US,media,USA
5350,2025,pleno,integral,AI Engineer,440000,USD,440000,US,presencial,US,media,USA
5351,2025,pleno,integral,AI Engineer,180000,USD,180000,US,presencial,US,media,USA
5352,2025,senior,integral,Computer Vision Engineer,70000,EUR,73684,AT,presencial,AT,media,AUT
5353,2025,senior,integral,Computer Vision Engineer,70000,EUR,73684,AT,presencial,AT,media,AUT
5354,2025,pleno,integral,Computer Vision Engineer,121000,USD,121000,US,presencial,US,media,USA
5355,2025,pleno,integral,Computer Vision Engineer,88000,USD,88000,US,presencial,US,media,USA
5356,2025,senior,integral,Analyst,150000,USD,150000,US,presencial,US,media,USA
5357,2025,senior,integral,Analyst,120000,USD,120000,US,presencial,US,media,USA
5358,2025,pleno,integral,Data Engineer,180000,USD,180000,US,presencial,US,media,USA
5359,2025,pleno,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
5360,2025,pleno,integral,Data Engineer,100000,USD,100000,US,presencial,US,media,USA
5361,2025,pleno,integral,Data Engineer,70000,USD,70000,US,presencial,US,media,USA
5362,2025,pleno,integral,Data Engineer,135000,USD,135000,US,remoto,US,media,USA
5363,2025,pleno,integral,Data Engineer,110000,USD,110000,US,remoto,US,media,USA
5364,2025,pleno,integral,Data Engineer,190000,USD,190000,US,presencial,US,media,USA
5365,2025,pleno,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
5366,2025,executivo,integral,Platform Engineer,170000,USD,170000,US,presencial,US,media,USA
5367,2025,executivo,integral,Platform Engineer,120000,USD,120000,US,presencial,US,media,USA
5368,2025,senior,integral,Consultant,126000,USD,126000,CA,presencial,CA,media,CAN
5369,2025,senior,integral,Consultant,84000,USD,84000,CA,presencial,CA,media,CAN
5370,2025,pleno,integral,Engineer,145000,USD,145000,US,presencial,US,media,USA
5371,2025,pleno,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
5372,2025,junior,integral,Data Analyst,150000,USD,150000,US,presencial,US,media,USA
5373,2025,junior,integral,Data Analyst,102000,USD,102000,US,presencial,US,media,USA
5374,2025,junior,integral,Data Analyst,56000,USD,56000,US,remoto,US,media,USA
5375,2025,junior,integral,Data Analyst,56000,USD,56000,US,remoto,US,media,USA
5376,2025,junior,integral,Data Scientist,119684,USD,119684,US,presencial,US,media,USA
5377,2025,junior,integral,Data Scientist,74803,USD,74803,US,presencial,US,media,USA
5378,2025,senior,integral,Data Lead,268000,USD,268000,US,presencial,US,media,USA
5379,2025,senior,integral,Data Lead,173000,USD,173000,US,presencial,US,media,USA
5380,2025,senior,integral,Researcher,225000,USD,225000,US,presencial,US,media,USA
5381,2025,senior,integral,Researcher,175000,USD,175000,US,presencial,US,media,USA
5382,2025,pleno,integral,Data Specialist,217000,USD,217000,US,remoto,US,media,USA
5383,2025,pleno,integral,Data Specialist,122000,USD,122000,US,remoto,US,media,USA
5384,2025,pleno,integral,Data Specialist,130000,USD,130000,US,presencial,US,media,USA
5385,2025,pleno,integral,Data Specialist,90000,USD,90000,US,presencial,US,media,USA
5386,2025,pleno,integral,Data Specialist,130000,USD,130000,US,presencial,US,media,USA
5387,2025,pleno,integral,Data Specialist,90000,USD,90000,US,presencial,US,media,USA
5388,2025,executivo,integral,Platform Engineer,135000,USD,135000,US,presencial,US,media,USA
5389,2025,executivo,integral,Platform Engineer,95000,USD,95000,US,presencial,US,media,USA
5390,2025,senior,integral,Data Governance Lead,239200,USD,239200,US,presencial,US,media,USA
5391,2025,senior,integral,Data Governance Lead,148500,USD,148500,US,presencial,US,media,USA
5392,2025,senior,integral,Data Governance,277000,USD,277000,US,remoto,US,media,USA
5393,2025,senior,integral,Data Governance,173000,USD,173000,US,remoto,US,media,USA
5394,2025,senior,integral,Data Scientist,190600,USD,190600,US,remoto,US,media,USA
5395,2025,senior,integral,Data Scientist,125200,USD,125200,US,remoto,US,media,USA
5396,2025,pleno,integral,Data Scientist,200500,USD,200500,US,presencial,US,media,USA
5397,2025,pleno,integral,Data Scientist,129400,USD,129400,US,presencial,US,media,USA
5398,2025,senior,integral,Data Scientist,200000,USD,200000,US,remoto,US,media,USA
5399,2025,senior,integral,Data Scientist,155000,USD,155000,US,remoto,US,media,USA
5400,2025,pleno,integral,Data Scientist,180000,USD,180000,US,presencial,US,media,USA
5401,2025,pleno,integral,Data Scientist,115000,USD,115000,US,presencial,US,media,USA
5402,2025,pleno,integral,Engineer,130000,USD,130000,US,remoto,US,media,USA
5403,2025,pleno,integral,Engineer,110000,USD,110000,US,remoto,US,media,USA
5404,2025,executivo,integral,Director,273050,USD,273050,US,presencial,US,media,USA
5405,2025,executivo,integral,Director,188200,USD,188200,US,presencial,US,media,USA
5406,2025,senior,integral,Machine Learning Engineer,413160,USD,413160,US,presencial,US,media,USA
5407,2025,senior,integral,Machine Learning Engineer,244140,USD,244140,US,presencial,US,media,USA
5408,2025,senior,integral,Machine Learning Engineer,391590,USD,391590,US,presencial,US,media,USA
5409,2025,senior,integral,Machine Learning Engineer,322170,USD,322170,US,presencial,US,media,USA
5410,2025,senior,integral,Machine Learning Engineer,325000,USD,325000,AU,presencial,AU,media,AUS
5411,2025,senior,integral,Machine Learning Engineer,200000,USD,200000,AU,presencial,AU,media,AUS
5412,2025,pleno,integral,Machine Learning Engineer,200000,USD,200000,US,presencial,US,media,USA
5413,2025,pleno,integral,Machine Learning Engineer,100000,USD,100000,US,presencial,US,media,USA
5414,2025,senior,integral,Machine Learning Engineer,170000,USD,170000,US,presencial,US,media,USA
5415,2025,senior,integral,Machine Learning Engineer,150000,USD,150000,US,presencial,US,media,USA
5416,2025,senior,integral,Machine Learning Engineer,170000,USD,170000,US,presencial,US,media,USA
5417,2025,senior,integral,Machine Learning Engineer,150000,USD,150000,US,presencial,US,media,USA
5418,2025,pleno,integral,Machine Learning Engineer,115156,USD,115156,US,presencial,US,media,USA
5419,2025,pleno,integral,Machine Learning Engineer,83750,USD,83750,US,presencial,US,media,USA
5420,2025,senior,integral,Engineer,225000,USD,225000,US,presencial,US,media,USA
5421,2025,senior,integral,Engineer,175000,USD,175000,US,presencial,US,media,USA
5422,2025,senior,integral,Software Engineer,237400,USD,237400,CA,remoto,CA,media,CAN
5423,2025,senior,integral,Software Engineer,189900,USD,189900,CA,remoto,CA,media,CAN
5424,2025,junior,integral,Analyst,180000,USD,180000,US,presencial,US,media,USA
5425,2025,junior,integral,Analyst,126000,USD,126000,US,presencial,US,media,USA
5426,2025,senior,integral,Analyst,155190,USD,155190,US,presencial,US,media,USA
5427,2025,senior,integral,Analyst,146078,USD,146078,US,presencial,US,media,USA
5428,2025,pleno,integral,Manager,135000,USD,135000,US,presencial,US,media,USA
5429,2025,pleno,integral,Manager,115000,USD,115000,US,presencial,US,media,USA
5430,2025,pleno,integral,Software Engineer,135000,USD,135000,US,presencial,US,media,USA
5431,2025,pleno,integral,Software Engineer,108000,USD,108000,US,presencial,US,media,USA
5432,2025,pleno,integral,Associate,100000,USD,100000,US,presencial,US,media,USA
5433,2025,pleno,integral,Associate,75000,USD,75000,US,presencial,US,media,USA
5434,2025,senior,integral,Consultant,126000,USD,126000,CA,presencial,CA,media,CAN
5435,2025,senior,integral,Consultant,84000,USD,84000,CA,presencial,CA,media,CAN
5436,2025,pleno,integral,Quantitative Analyst,179000,USD,179000,US,presencial,US,media,USA
5437,2025,pleno,integral,Quantitative Analyst,85000,USD,85000,US,presencial,US,media,USA
5438,2025,pleno,integral,Associate,115000,USD,115000,US,presencial,US,media,USA
5439,2025,pleno,integral,Associate,80000,USD,80000,US,presencial,US,media,USA
5440,2025,senior,integral,Engineer,200000,USD,200000,US,presencial,US,media,USA
5441,2025,senior,integral,Engineer,150000,USD,150000,US,presencial,US,media,USA
5442,2025,pleno,integral,Software Engineer,153500,USD,153500,US,presencial,US,media,USA
5443,2025,pleno,integral,Software Engineer,122800,USD,122800,US,presencial,US,media,USA
5444,2025,senior,integral,Engineer,260015,USD,260015,US,presencial,US,media,USA
5445,2025,senior,integral,Engineer,180900,USD,180900,US,presencial,US,media,USA
